Subject	Country_Name	Country_Id	Sample	Skill_trans	East	Coordinat	Education	Occu_Stat
8806	Germany	5	2421	0.81	0	1	3	47.508777
8807	Germany	5	2421	0.81	0	1	3	56.91643
8808	Germany	5	2421	0.81	0	1	3	21.750372
8809	Germany	5	2421	0.81	0	1	3	51.020387
8810	Germany	5	2421	0.81	0	1	3	53.053474
8811	Germany	5	2421	0.81	0	1	3	45.509795
8812	Germany	5	2421	0.81	0	1	3	29.087643
8813	Germany	5	2421	0.81	0	1	3	33.894877
8814	Germany	5	2421	0.81	0	1	3	59.890307
8815	Germany	5	2421	0.81	0	1	3	51.486763
8816	Germany	5	2421	0.81	0	1	3	52.218214
8817	Germany	5	2421	0.81	0	1	3	55.733972
8818	Germany	5	2421	0.81	0	1	3	32.039118
8819	Germany	5	2421	0.81	0	1	3	30.609628
8820	Germany	5	2421	0.81	0	1	3	44.966465
8821	Germany	5	2421	0.81	0	1	3	46.45889
8822	Germany	5	2421	0.81	0	1	3	36.145624
8823	Germany	5	2421	0.81	0	1	3	45.043077
8824	Germany	5	2421	0.81	0	1	3	53.114643
8825	Germany	5	2421	0.81	0	1	3	78.39882
8826	Germany	5	2421	0.81	0	1	3	27.193605
8827	Germany	5	2421	0.81	0	1	3	35.661867
8828	Germany	5	2421	0.81	0	1	3	15.653987
8829	Germany	5	2421	0.81	0	1	3	52.176022
8830	Germany	5	2421	0.81	0	1	3	55.745299
8831	Germany	5	2421	0.81	0	1	3	24.427041
8832	Germany	5	2421	0.81	0	1	3	56.755694
8833	Germany	5	2421	0.81	0	1	3	54.165049
8834	Germany	5	2421	0.81	0	1	3	47.790603
8835	Germany	5	2421	0.81	0	1	3	66.232928
8836	Germany	5	2421	0.81	0	1	3	40.379885
8837	Germany	5	2421	0.81	0	1	3	40.605028
8838	Germany	5	2421	0.81	0	1	3	37.688227
8839	Germany	5	2421	0.81	0	1	3	51.396697
8840	Germany	5	2421	0.81	0	1	3	54.018199
8841	Germany	5	2421	0.81	0	1	3	43.930726
8842	Germany	5	2421	0.81	0	1	3	28.750559
8843	Germany	5	2421	0.81	0	1	3	33.823124
8844	Germany	5	2421	0.81	0	1	3	43.738939
8845	Germany	5	2421	0.81	0	1	3	64.317877
8846	Germany	5	2421	0.81	0	1	3	65.273915
8847	Germany	5	2421	0.81	0	1	3	34.128744
8848	Germany	5	2421	0.81	0	1	3	39.833683
8849	Germany	5	2421	0.81	0	1	3	74.544753
8850	Germany	5	2421	0.81	0	1	3	71.702058
8851	Germany	5	2421	0.81	0	1	3	54.224703
8852	Germany	5	2421	0.81	0	1	3	25.468999
8853	Germany	5	2421	0.81	0	1	3	80.357366
8854	Germany	5	2421	0.81	0	1	3	19.527555
8855	Germany	5	2421	0.81	0	1	3	44.408095
8856	Germany	5	2421	0.81	0	1	3	30.136675
8857	Germany	5	2421	0.81	0	1	3	48.516484
8858	Germany	5	2421	0.81	0	1	3	73.639934
8859	Germany	5	2421	0.81	0	1	3	15.891851
8860	Germany	5	2421	0.81	0	1	3	51.905472
8861	Germany	5	2421	0.81	0	1	3	34.001939
8862	Germany	5	2421	0.81	0	1	3	74.326752
8863	Germany	5	2421	0.81	0	1	3	30.878425
8864	Germany	5	2421	0.81	0	1	3	67.51583
8865	Germany	5	2421	0.81	0	1	3	32.425377
8866	Germany	5	2421	0.81	0	1	3	50.407454
8867	Germany	5	2421	0.81	0	1	3	38.240349
8868	Germany	5	2421	0.81	0	1	3	32.436861
8869	Germany	5	2421	0.81	0	1	3	38.3714
8870	Germany	5	2421	0.81	0	1	3	39.522342
8871	Germany	5	2421	0.81	0	1	3	37.867495
8872	Germany	5	2421	0.81	0	1	3	45.225906
8873	Germany	5	2421	0.81	0	1	3	51.284306
8874	Germany	5	2421	0.81	0	1	3	59.086541
8875	Germany	5	2421	0.81	0	1	3	49.538949
8876	Germany	5	2421	0.81	0	1	3	66.315643
8877	Germany	5	2421	0.81	0	1	3	38.101064
8878	Germany	5	2421	0.81	0	1	3	65.459349
8879	Germany	5	2421	0.81	0	1	3	68.398538
8880	Germany	5	2421	0.81	0	1	3	45.63884
8881	Germany	5	2421	0.81	0	1	3	61.11898
8882	Germany	5	2421	0.81	0	1	3	56.021076
8883	Germany	5	2421	0.81	0	1	3	20.481255
8884	Germany	5	2421	0.81	0	1	3	46.371277
8885	Germany	5	2421	0.81	0	1	3	57.420103
8886	Germany	5	2421	0.81	0	1	3	55.116807
8887	Germany	5	2421	0.81	0	1	3	58.535495
8888	Germany	5	2421	0.81	0	1	3	67.722628
8889	Germany	5	2421	0.81	0	1	3	27.546728
8890	Germany	5	2421	0.81	0	1	3	19.688192
8891	Germany	5	2421	0.81	0	1	3	53.832508
8892	Germany	5	2421	0.81	0	1	3	73.678432
8893	Germany	5	2421	0.81	0	1	3	72.005897
8894	Germany	5	2421	0.81	0	1	3	45.965355
8895	Germany	5	2421	0.81	0	1	3	28.737883
8896	Germany	5	2421	0.81	0	1	3	70.147653
8897	Germany	5	2421	0.81	0	1	3	30.299707
8898	Germany	5	2421	0.81	0	1	3	25.620815
8899	Germany	5	2421	0.81	0	1	3	58.594279
8900	Germany	5	2421	0.81	0	1	3	55.941212
8901	Germany	5	2421	0.81	0	1	3	30.970963
8902	Germany	5	2421	0.81	0	1	3	23.71146
8903	Germany	5	2421	0.81	0	1	3	43.944621
8904	Germany	5	2421	0.81	0	1	3	61.65939
8905	Germany	5	2421	0.81	0	1	3	52.864586
8906	Germany	5	2421	0.81	0	1	3	50.140761
8907	Germany	5	2421	0.81	0	1	3	37.660562
8908	Germany	5	2421	0.81	0	1	3	63.716511
8909	Germany	5	2421	0.81	0	1	3	40.957529
8910	Germany	5	2421	0.81	0	1	3	76.609148
8911	Germany	5	2421	0.81	0	1	3	14.995147
8912	Germany	5	2421	0.81	0	1	3	56.886875
8913	Germany	5	2421	0.81	0	1	3	62.311756
8914	Germany	5	2421	0.81	0	1	3	70.261838
8915	Germany	5	2421	0.81	0	1	3	15.704809
8916	Germany	5	2421	0.81	0	1	3	24.134583
8917	Germany	5	2421	0.81	0	1	3	38.289221
8918	Germany	5	2421	0.81	0	1	3	56.24875
8919	Germany	5	2421	0.81	0	1	3	34.732242
8920	Germany	5	2421	0.81	0	1	3	20.440092
8921	Germany	5	2421	0.81	0	1	3	42.076546
8922	Germany	5	2421	0.81	0	1	3	82.759787
8923	Germany	5	2421	0.81	0	1	3	51.203288
8924	Germany	5	2421	0.81	0	1	3	24.256248
8925	Germany	5	2421	0.81	0	1	3	38.209313
8926	Germany	5	2421	0.81	0	1	3	42.362609
8927	Germany	5	2421	0.81	0	1	3	-1.690502
8928	Germany	5	2421	0.81	0	1	3	59.57302
8929	Germany	5	2421	0.81	0	1	3	65.335008
8930	Germany	5	2421	0.81	0	1	3	34.869177
8931	Germany	5	2421	0.81	0	1	3	58.318295
8932	Germany	5	2421	0.81	0	1	3	48.662941
8933	Germany	5	2421	0.81	0	1	3	41.398293
8934	Germany	5	2421	0.81	0	1	3	33.119931
8935	Germany	5	2421	0.81	0	1	3	66.855846
8936	Germany	5	2421	0.81	0	1	3	35.137383
8937	Germany	5	2421	0.81	0	1	3	2.61923
8938	Germany	5	2421	0.81	0	1	3	31.613979
8939	Germany	5	2421	0.81	0	1	3	68.804724
8940	Germany	5	2421	0.81	0	1	3	34.804591
8941	Germany	5	2421	0.81	0	1	3	63.31934
8942	Germany	5	2421	0.81	0	1	3	72.236808
8943	Germany	5	2421	0.81	0	1	3	46.740184
8944	Germany	5	2421	0.81	0	1	3	26.412189
8945	Germany	5	2421	0.81	0	1	3	33.625854
8946	Germany	5	2421	0.81	0	1	3	51.012316
8947	Germany	5	2421	0.81	0	1	3	59.517926
8948	Germany	5	2421	0.81	0	1	3	67.950995
8949	Germany	5	2421	0.81	0	1	3	35.580888
8950	Germany	5	2421	0.81	0	1	3	56.273425
8951	Germany	5	2421	0.81	0	1	3	47.042359
8952	Germany	5	2421	0.81	0	1	3	49.373676
8953	Germany	5	2421	0.81	0	1	3	41.840699
8954	Germany	5	2421	0.81	0	1	3	57.669696
8955	Germany	5	2421	0.81	0	1	3	82.763562
8956	Germany	5	2421	0.81	0	1	3	27.236984
8957	Germany	5	2421	0.81	0	1	3	49.587075
8958	Germany	5	2421	0.81	0	1	3	34.665481
8959	Germany	5	2421	0.81	0	1	3	77.597559
8960	Germany	5	2421	0.81	0	1	3	42.683033
8961	Germany	5	2421	0.81	0	1	3	59.341564
8962	Germany	5	2421	0.81	0	1	3	29.510934
8963	Germany	5	2421	0.81	0	1	3	48.399111
8964	Germany	5	2421	0.81	0	1	3	64.023508
8965	Germany	5	2421	0.81	0	1	3	54.020777
8966	Germany	5	2421	0.81	0	1	3	46.501257
8967	Germany	5	2421	0.81	0	1	3	53.52632
8968	Germany	5	2421	0.81	0	1	3	50.520486
8969	Germany	5	2421	0.81	0	1	3	48.933951
8970	Germany	5	2421	0.81	0	1	3	47.005748
8971	Germany	5	2421	0.81	0	1	3	30.427454
8972	Germany	5	2421	0.81	0	1	3	24.518287
8973	Germany	5	2421	0.81	0	1	3	54.80786
8974	Germany	5	2421	0.81	0	1	3	54.028804
8975	Germany	5	2421	0.81	0	1	3	58.437324
8976	Germany	5	2421	0.81	0	1	3	55.799759
8977	Germany	5	2421	0.81	0	1	3	83.083826
8978	Germany	5	2421	0.81	0	1	3	24.122876
8979	Germany	5	2421	0.81	0	1	3	65.392161
8980	Germany	5	2421	0.81	0	1	3	50.294674
8981	Germany	5	2421	0.81	0	1	3	37.683874
8982	Germany	5	2421	0.81	0	1	3	15.56422
8983	Germany	5	2421	0.81	0	1	3	30.088957
8984	Germany	5	2421	0.81	0	1	3	55.485675
8985	Germany	5	2421	0.81	0	1	3	58.675485
8986	Germany	5	2421	0.81	0	1	3	50.463884
8987	Germany	5	2421	0.81	0	1	3	39.424971
8988	Germany	5	2421	0.81	0	1	3	34.372409
8989	Germany	5	2421	0.81	0	1	3	39.430302
8990	Germany	5	2421	0.81	0	1	3	33.151839
8991	Germany	5	2421	0.81	0	1	3	29.970767
8992	Germany	5	2421	0.81	0	1	3	39.261686
8993	Germany	5	2421	0.81	0	1	3	57.099309
8994	Germany	5	2421	0.81	0	1	3	57.143341
8995	Germany	5	2421	0.81	0	1	3	44.229633
8996	Germany	5	2421	0.81	0	1	3	56.853641
8997	Germany	5	2421	0.81	0	1	3	54.298687
8998	Germany	5	2421	0.81	0	1	3	26.678603
8999	Germany	5	2421	0.81	0	1	3	46.391996
9000	Germany	5	2421	0.81	0	1	3	35.147853
9001	Germany	5	2421	0.81	0	1	3	22.004204
9002	Germany	5	2421	0.81	0	1	3	27.473326
9003	Germany	5	2421	0.81	0	1	3	47.616026
9004	Germany	5	2421	0.81	0	1	3	16.73944
9005	Germany	5	2421	0.81	0	1	3	38.79281
9006	Germany	5	2421	0.81	0	1	3	20.419922
9007	Germany	5	2421	0.81	0	1	4	66.780355
9008	Germany	5	2421	0.81	0	1	4	60.690592
9009	Germany	5	2421	0.81	0	1	4	66.497739
9010	Germany	5	2421	0.81	0	1	4	61.453401
9011	Germany	5	2421	0.81	0	1	4	66.019909
9012	Germany	5	2421	0.81	0	1	4	62.820127
9013	Germany	5	2421	0.81	0	1	4	73.105356
9014	Germany	5	2421	0.81	0	1	4	57.148547
9015	Germany	5	2421	0.81	0	1	4	59.455927
9016	Germany	5	2421	0.81	0	1	4	64.588375
9017	Germany	5	2421	0.81	0	1	4	71.094893
9018	Germany	5	2421	0.81	0	1	4	58.333706
9019	Germany	5	2421	0.81	0	1	4	66.678196
9020	Germany	5	2421	0.81	0	1	4	56.95569
9021	Germany	5	2421	0.81	0	1	4	62.388889
9022	Germany	5	2421	0.81	0	1	4	58.430551
9023	Germany	5	2421	0.81	0	1	4	60.47839
9024	Germany	5	2421	0.81	0	1	4	59.716354
9025	Germany	5	2421	0.81	0	1	4	63.335538
9026	Germany	5	2421	0.81	0	1	4	70.070103
9027	Germany	5	2421	0.81	0	1	4	68.132674
9028	Germany	5	2421	0.81	0	1	4	65.167271
9029	Germany	5	2421	0.81	0	1	4	62.240743
9030	Germany	5	2421	0.81	0	1	4	70.37537
9031	Germany	5	2421	0.81	0	1	4	65.40079
9032	Germany	5	2421	0.81	0	1	4	67.744432
9033	Germany	5	2421	0.81	0	1	4	67.702865
9034	Germany	5	2421	0.81	0	1	4	60.072986
9035	Germany	5	2421	0.81	0	1	4	69.925181
9036	Germany	5	2421	0.81	0	1	4	49.327552
9037	Germany	5	2421	0.81	0	1	4	64.442367
9038	Germany	5	2421	0.81	0	1	4	57.968469
9039	Germany	5	2421	0.81	0	1	4	72.406335
9040	Germany	5	2421	0.81	0	1	4	71.701759
9041	Germany	5	2421	0.81	0	1	4	77.820735
9042	Germany	5	2421	0.81	0	1	4	61.14899
9043	Germany	5	2421	0.81	0	1	4	59.984035
9044	Germany	5	2421	0.81	0	1	4	68.99997
9045	Germany	5	2421	0.81	0	1	4	74.576916
9046	Germany	5	2421	0.81	0	1	4	64.7368
9047	Germany	5	2421	0.81	0	1	4	67.016163
9048	Germany	5	2421	0.81	0	1	4	54.976056
9049	Germany	5	2421	0.81	0	1	4	57.748487
9050	Germany	5	2421	0.81	0	1	4	61.629635
9051	Germany	5	2421	0.81	0	1	4	52.29349
9052	Germany	5	2421	0.81	0	1	4	57.60479
9053	Germany	5	2421	0.81	0	1	4	61.475312
9054	Germany	5	2421	0.81	0	1	4	61.489968
9055	Germany	5	2421	0.81	0	1	4	55.725552
9056	Germany	5	2421	0.81	0	1	4	59.291124
9057	Germany	5	2421	0.81	0	1	4	66.922406
9058	Germany	5	2421	0.81	0	1	4	63.752287
9059	Germany	5	2421	0.81	0	1	4	66.89252
9060	Germany	5	2421	0.81	0	1	4	64.858041
9061	Germany	5	2421	0.81	0	1	4	69.553997
9062	Germany	5	2421	0.81	0	1	4	63.162526
9063	Germany	5	2421	0.81	0	1	4	65.407499
9064	Germany	5	2421	0.81	0	1	4	61.96743
9065	Germany	5	2421	0.81	0	1	4	75.126714
9066	Germany	5	2421	0.81	0	1	4	70.548253
9067	Germany	5	2421	0.81	0	1	4	52.338773
9068	Germany	5	2421	0.81	0	1	4	67.31934
9069	Germany	5	2421	0.81	0	1	4	53.595024
9070	Germany	5	2421	0.81	0	1	4	74.593967
9071	Germany	5	2421	0.81	0	1	4	73.53208
9072	Germany	5	2421	0.81	0	1	4	73.318509
9073	Germany	5	2421	0.81	0	1	4	62.286925
9074	Germany	5	2421	0.81	0	1	4	56.765378
9075	Germany	5	2421	0.81	0	1	4	57.790524
9076	Germany	5	2421	0.81	0	1	4	67.452642
9077	Germany	5	2421	0.81	0	1	4	68.230142
9078	Germany	5	2421	0.81	0	1	4	62.912934
9079	Germany	5	2421	0.81	0	1	4	68.921235
9080	Germany	5	2421	0.81	0	1	4	65.88851
9081	Germany	5	2421	0.81	0	1	4	66.12762
9082	Germany	5	2421	0.81	0	1	4	70.391783
9083	Germany	5	2421	0.81	0	1	4	61.619352
9084	Germany	5	2421	0.81	0	1	4	62.376175
9085	Germany	5	2421	0.81	0	1	4	53.383689
9086	Germany	5	2421	0.81	0	1	4	51.889241
9087	Germany	5	2421	0.81	0	1	4	70.313095
9088	Germany	5	2421	0.81	0	1	4	65.886884
9089	Germany	5	2421	0.81	0	1	4	64.660553
9090	Germany	5	2421	0.81	0	1	4	68.455876
9091	Germany	5	2421	0.81	0	1	4	70.637295
9092	Germany	5	2421	0.81	0	1	4	69.769414
9093	Germany	5	2421	0.81	0	1	4	55.557672
9094	Germany	5	2421	0.81	0	1	4	66.660578
9095	Germany	5	2421	0.81	0	1	4	63.68924
9096	Germany	5	2421	0.81	0	1	4	73.009764
9097	Germany	5	2421	0.81	0	1	4	69.780382
9098	Germany	5	2421	0.81	0	1	4	59.741787
9099	Germany	5	2421	0.81	0	1	4	66.591646
9100	Germany	5	2421	0.81	0	1	4	66.427637
9101	Germany	5	2421	0.81	0	1	4	68.280347
9102	Germany	5	2421	0.81	0	1	4	64.470766
9103	Germany	5	2421	0.81	0	1	4	64.793908
9104	Germany	5	2421	0.81	0	1	4	64.351335
9105	Germany	5	2421	0.81	0	1	4	65.187342
9106	Germany	5	2421	0.81	0	1	4	61.800803
9107	Germany	5	2421	0.81	0	1	4	76.898952
9108	Germany	5	2421	0.81	0	1	4	54.433759
9109	Germany	5	2421	0.81	0	1	4	68.35764
9110	Germany	5	2421	0.81	0	1	4	61.150015
9111	Germany	5	2421	0.81	0	1	4	67.387648
9112	Germany	5	2421	0.81	0	1	4	63.283056
9113	Germany	5	2421	0.81	0	1	4	57.408578
9114	Germany	5	2421	0.81	0	1	4	76.283618
9115	Germany	5	2421	0.81	0	1	4	63.11831
9116	Germany	5	2421	0.81	0	1	4	72.675974
9117	Germany	5	2421	0.81	0	1	4	60.146477
9118	Germany	5	2421	0.81	0	1	4	70.706476
9119	Germany	5	2421	0.81	0	1	4	69.530255
9120	Germany	5	2421	0.81	0	1	4	62.006554
9121	Germany	5	2421	0.81	0	1	4	71.752606
9122	Germany	5	2421	0.81	0	1	4	53.384875
9123	Germany	5	2421	0.81	0	1	4	55.105026
9124	Germany	5	2421	0.81	0	1	4	59.766616
9125	Germany	5	2421	0.81	0	1	4	58.810285
9126	Germany	5	2421	0.81	0	1	4	59.212178
9127	Germany	5	2421	0.81	0	1	4	63.055296
9128	Germany	5	2421	0.81	0	1	4	65.984535
9129	Germany	5	2421	0.81	0	1	4	66.202274
9130	Germany	5	2421	0.81	0	1	4	57.74065
9131	Germany	5	2421	0.81	0	1	4	65.530166
9132	Germany	5	2421	0.81	0	1	4	61.572152
9133	Germany	5	2421	0.81	0	1	4	61.328008
9134	Germany	5	2421	0.81	0	1	4	71.180761
9135	Germany	5	2421	0.81	0	1	4	65.80367
9136	Germany	5	2421	0.81	0	1	4	65.253999
9137	Germany	5	2421	0.81	0	1	4	65.40217
9138	Germany	5	2421	0.81	0	1	4	55.704305
9139	Germany	5	2421	0.81	0	1	4	77.396755
9140	Germany	5	2421	0.81	0	1	4	61.540465
9141	Germany	5	2421	0.81	0	1	4	57.832056
9142	Germany	5	2421	0.81	0	1	4	73.699273
9143	Germany	5	2421	0.81	0	1	4	61.15431
9144	Germany	5	2421	0.81	0	1	4	67.068649
9145	Germany	5	2421	0.81	0	1	4	59.411048
9146	Germany	5	2421	0.81	0	1	4	66.739427
9147	Germany	5	2421	0.81	0	1	4	63.364488
9148	Germany	5	2421	0.81	0	1	4	56.884263
9149	Germany	5	2421	0.81	0	1	4	66.161338
9150	Germany	5	2421	0.81	0	1	4	63.433996
9151	Germany	5	2421	0.81	0	1	4	68.475755
15679	Poland	10	1429	0.73	1	0	1	17.445315
15680	Poland	10	1429	0.73	1	0	1	23.722021
15681	Poland	10	1429	0.73	1	0	1	36.417008
15682	Poland	10	1429	0.73	1	0	1	63.046185
15683	Poland	10	1429	0.73	1	0	1	19.678491
15684	Poland	10	1429	0.73	1	0	1	14.187257
15685	Poland	10	1429	0.73	1	0	1	24.153068
15686	Poland	10	1429	0.73	1	0	1	56.021923
15687	Poland	10	1429	0.73	1	0	1	-2.584742
15688	Poland	10	1429	0.73	1	0	1	24.066082
15689	Poland	10	1429	0.73	1	0	1	67.544255
15690	Poland	10	1429	0.73	1	0	1	14.946259
15691	Poland	10	1429	0.73	1	0	1	10.318832
15692	Poland	10	1429	0.73	1	0	1	-16.141297
15693	Poland	10	1429	0.73	1	0	1	20.149366
15694	Poland	10	1429	0.73	1	0	1	53.863969
15695	Poland	10	1429	0.73	1	0	1	21.149
15696	Poland	10	1429	0.73	1	0	1	24.015708
15697	Poland	10	1429	0.73	1	0	1	17.437402
15698	Poland	10	1429	0.73	1	0	1	58.209429
15699	Poland	10	1429	0.73	1	0	1	31.003265
15700	Poland	10	1429	0.73	1	0	1	42.020333
15701	Poland	10	1429	0.73	1	0	1	35.018228
15702	Poland	10	1429	0.73	1	0	1	57.643873
15703	Poland	10	1429	0.73	1	0	1	30.837357
15704	Poland	10	1429	0.73	1	0	1	10.883765
15705	Poland	10	1429	0.73	1	0	1	9.219302
15706	Poland	10	1429	0.73	1	0	1	32.06966
15707	Poland	10	1429	0.73	1	0	1	9.038797
15708	Poland	10	1429	0.73	1	0	1	47.826228
15709	Poland	10	1429	0.73	1	0	1	-13.057745
15710	Poland	10	1429	0.73	1	0	1	23.905876
15711	Poland	10	1429	0.73	1	0	1	25.44037
15712	Poland	10	1429	0.73	1	0	1	38.193653
15713	Poland	10	1429	0.73	1	0	1	39.825734
15714	Poland	10	1429	0.73	1	0	1	48.009531
15715	Poland	10	1429	0.73	1	0	1	47.000858
15716	Poland	10	1429	0.73	1	0	1	17.507209
15717	Poland	10	1429	0.73	1	0	1	27.770938
15718	Poland	10	1429	0.73	1	0	1	35.027701
15719	Poland	10	1429	0.73	1	0	1	19.02686
15720	Poland	10	1429	0.73	1	0	1	41.613152
15721	Poland	10	1429	0.73	1	0	1	22.88606
15722	Poland	10	1429	0.73	1	0	1	46.718412
15723	Poland	10	1429	0.73	1	0	1	45.394982
15724	Poland	10	1429	0.73	1	0	1	34.372411
15725	Poland	10	1429	0.73	1	0	1	63.20305
15726	Poland	10	1429	0.73	1	0	1	59.201033
15727	Poland	10	1429	0.73	1	0	1	15.853499
15728	Poland	10	1429	0.73	1	0	1	38.02371
15729	Poland	10	1429	0.73	1	0	1	43.676777
15730	Poland	10	1429	0.73	1	0	1	57.826078
15731	Poland	10	1429	0.73	1	0	1	18.328667
15732	Poland	10	1429	0.73	1	0	1	16.43986
15733	Poland	10	1429	0.73	1	0	1	29.10717
15734	Poland	10	1429	0.73	1	0	1	27.339077
15735	Poland	10	1429	0.73	1	0	1	16.92132
15736	Poland	10	1429	0.73	1	0	1	15.22665
15737	Poland	10	1429	0.73	1	0	1	34.605511
15738	Poland	10	1429	0.73	1	0	1	12.180219
15739	Poland	10	1429	0.73	1	0	1	19.92472
15740	Poland	10	1429	0.73	1	0	1	40.014317
15741	Poland	10	1429	0.73	1	0	1	0.49923
15742	Poland	10	1429	0.73	1	0	1	39.581318
15743	Poland	10	1429	0.73	1	0	1	39.124947
15744	Poland	10	1429	0.73	1	0	1	21.929436
15745	Poland	10	1429	0.73	1	0	1	28.048896
15746	Poland	10	1429	0.73	1	0	1	-21.459371
15747	Poland	10	1429	0.73	1	0	1	61.531602
15748	Poland	10	1429	0.73	1	0	1	68.863469
15749	Poland	10	1429	0.73	1	0	1	34.197341
15750	Poland	10	1429	0.73	1	0	1	-14.913655
15751	Poland	10	1429	0.73	1	0	1	42.853385
15752	Poland	10	1429	0.73	1	0	1	22.570032
15753	Poland	10	1429	0.73	1	0	1	31.727273
15754	Poland	10	1429	0.73	1	0	1	67.659621
15755	Poland	10	1429	0.73	1	0	1	23.744013
15756	Poland	10	1429	0.73	1	0	1	10.419152
15757	Poland	10	1429	0.73	1	0	1	59.139484
15758	Poland	10	1429	0.73	1	0	1	8.3441
15759	Poland	10	1429	0.73	1	0	1	11.366892
15760	Poland	10	1429	0.73	1	0	1	30.268204
15761	Poland	10	1429	0.73	1	0	1	-6.662956
15762	Poland	10	1429	0.73	1	0	1	61.343781
15763	Poland	10	1429	0.73	1	0	1	48.735124
15764	Poland	10	1429	0.73	1	0	1	43.920751
15765	Poland	10	1429	0.73	1	0	1	44.767755
15766	Poland	10	1429	0.73	1	0	1	46.433155
15767	Poland	10	1429	0.73	1	0	1	59.785435
15768	Poland	10	1429	0.73	1	0	1	49.95474
15769	Poland	10	1429	0.73	1	0	1	24.921436
15770	Poland	10	1429	0.73	1	0	1	42.559437
15771	Poland	10	1429	0.73	1	0	1	25.183246
15772	Poland	10	1429	0.73	1	0	1	29.960854
15773	Poland	10	1429	0.73	1	0	1	21.20349
15774	Poland	10	1429	0.73	1	0	1	45.753031
15775	Poland	10	1429	0.73	1	0	1	36.067203
15776	Poland	10	1429	0.73	1	0	1	10.147431
15777	Poland	10	1429	0.73	1	0	1	8.87707
15778	Poland	10	1429	0.73	1	0	1	19.502543
15779	Poland	10	1429	0.73	1	0	1	50.321366
15780	Poland	10	1429	0.73	1	0	1	50.688312
15781	Poland	10	1429	0.73	1	0	1	7.631311
15782	Poland	10	1429	0.73	1	0	1	33.42036
15783	Poland	10	1429	0.73	1	0	1	56.330583
15784	Poland	10	1429	0.73	1	0	1	12.932616
15785	Poland	10	1429	0.73	1	0	1	50.0991
15786	Poland	10	1429	0.73	1	0	1	24.012654
15787	Poland	10	1429	0.73	1	0	1	15.433375
15788	Poland	10	1429	0.73	1	0	1	10.746933
15789	Poland	10	1429	0.73	1	0	1	41.298525
15790	Poland	10	1429	0.73	1	0	1	38.377788
15791	Poland	10	1429	0.73	1	0	1	-6.804591
15792	Poland	10	1429	0.73	1	0	1	12.838324
15793	Poland	10	1429	0.73	1	0	1	19.387124
15794	Poland	10	1429	0.73	1	0	1	15.034074
15795	Poland	10	1429	0.73	1	0	1	3.395106
15796	Poland	10	1429	0.73	1	0	1	21.707994
15797	Poland	10	1429	0.73	1	0	1	33.309496
15798	Poland	10	1429	0.73	1	0	1	30.087242
15799	Poland	10	1429	0.73	1	0	1	60.147226
15800	Poland	10	1429	0.73	1	0	1	53.433805
15801	Poland	10	1429	0.73	1	0	1	61.444682
15802	Poland	10	1429	0.73	1	0	1	60.260138
15803	Poland	10	1429	0.73	1	0	1	18.635869
15804	Poland	10	1429	0.73	1	0	1	28.758655
15805	Poland	10	1429	0.73	1	0	1	30.012947
15806	Poland	10	1429	0.73	1	0	1	34.920437
15807	Poland	10	1429	0.73	1	0	1	18.704554
15808	Poland	10	1429	0.73	1	0	1	39.521528
15809	Poland	10	1429	0.73	1	0	1	34.924887
15810	Poland	10	1429	0.73	1	0	1	41.001702
15811	Poland	10	1429	0.73	1	0	1	46.074236
15812	Poland	10	1429	0.73	1	0	1	15.820343
15813	Poland	10	1429	0.73	1	0	1	54.41174
15814	Poland	10	1429	0.73	1	0	1	-17.780578
15815	Poland	10	1429	0.73	1	0	1	38.21436
15816	Poland	10	1429	0.73	1	0	1	20.387197
15817	Poland	10	1429	0.73	1	0	1	77.745732
15818	Poland	10	1429	0.73	1	0	1	31.554577
15819	Poland	10	1429	0.73	1	0	1	3.119003
15820	Poland	10	1429	0.73	1	0	1	66.970107
15821	Poland	10	1429	0.73	1	0	1	19.07631
15822	Poland	10	1429	0.73	1	0	1	-0.936057
15823	Poland	10	1429	0.73	1	0	1	25.68848
15824	Poland	10	1429	0.73	1	0	1	40.476861
15825	Poland	10	1429	0.73	1	0	1	30.613246
15826	Poland	10	1429	0.73	1	0	1	31.921442
15827	Poland	10	1429	0.73	1	0	1	2.727791
15828	Poland	10	1429	0.73	1	0	1	47.610879
15829	Poland	10	1429	0.73	1	0	1	16.025034
15830	Poland	10	1429	0.73	1	0	1	56.36186
15831	Poland	10	1429	0.73	1	0	1	25.081907
15832	Poland	10	1429	0.73	1	0	1	33.918027
15833	Poland	10	1429	0.73	1	0	1	17.939353
15834	Poland	10	1429	0.73	1	0	1	42.030227
15835	Poland	10	1429	0.73	1	0	1	16.720193
15836	Poland	10	1429	0.73	1	0	1	25.106292
15837	Poland	10	1429	0.73	1	0	1	11.696751
15838	Poland	10	1429	0.73	1	0	1	46.682181
15839	Poland	10	1429	0.73	1	0	1	47.765097
15840	Poland	10	1429	0.73	1	0	1	33.552718
15841	Poland	10	1429	0.73	1	0	1	10.417116
15842	Poland	10	1429	0.73	1	0	1	54.951215
15843	Poland	10	1429	0.73	1	0	1	22.252746
15844	Poland	10	1429	0.73	1	0	1	8.559434
15845	Poland	10	1429	0.73	1	0	1	42.803175
15846	Poland	10	1429	0.73	1	0	1	30.915657
15847	Poland	10	1429	0.73	1	0	1	8.816866
15848	Poland	10	1429	0.73	1	0	1	67.512407
